Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,C,max_iter,penalty,random_state,solver,best_accuracy_cv_mean,cv_accuracy_mean,cv_accuracy_std,cv_f1_macro_mean,cv_f1_macro_std,cv_precision_macro_mean,cv_precision_macro_std,cv_recall_macro_mean,cv_recall_macro_std,test_accuracy,test_auc_macro_ovr,test_f1_macro,test_precision_macro,test_recall_macro
2025-04-19 08:10:09,1.8min,0da5bf6891004be98f2f429e325d4272,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,10000.0,500,l2,42,saga,,0.9953488372093023,0.005696487773914378,0.9953428820525595,0.0057133682165084135,0.9955555555555555,0.005443310539518155,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:09:25,44.4s,712782e81d6d46bd8abccc2e0b0a1f06,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,10000.0,200,l2,42,saga,,0.9953488372093023,0.005696487773914378,0.9953428820525595,0.0057133682165084135,0.9955555555555555,0.005443310539518155,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:09:02,22.7s,f9c9623150b44d0ea949bc6697ebfbc2,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,10000.0,100,l2,42,saga,,0.9953488372093023,0.005696487773914378,0.9953428820525595,0.0057133682165084135,0.9955555555555555,0.005443310539518155,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:08:56,5.9s,2d3f4e19469a4ec69995f926ded165a1,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,10000.0,500,l2,42,liblinear,,0.9953488372093023,0.005696487773914378,0.9953428820525595,0.0057133682165084135,0.9955555555555555,0.005443310539518155,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:08:50,6.0s,4c9202108dde4dc8a709f50b87c9a20c,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,10000.0,200,l2,42,liblinear,,0.9953488372093023,0.005696487773914378,0.9953428820525595,0.0057133682165084135,0.9955555555555555,0.005443310539518155,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:08:44,5.9s,cb9fea4718bc430a9d516f2f3992c9cb,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,10000.0,100,l2,42,liblinear,,0.9953488372093023,0.005696487773914378,0.9953428820525595,0.0057133682165084135,0.9955555555555555,0.005443310539518155,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:07:14,1.5min,22205730dc204909a4f38ea20e163743,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,21.54434690031882,500,l2,42,sag,,0.9953488372093023,0.005696487773914378,0.9953428820525595,0.0057133682165084135,0.9955555555555555,0.005443310539518155,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:06:38,36.0s,e3ded70849594ce79348e680e7279cf5,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,21.54434690031882,200,l2,42,sag,,0.9953488372093023,0.005696487773914378,0.9953428820525595,0.0057133682165084135,0.9955555555555555,0.005443310539518155,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:06:21,17.3s,eae4f972b1d34f2db335d7b56aa91e23,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,21.54434690031882,100,l2,42,sag,,0.9953488372093023,0.005696487773914378,0.9953428820525595,0.0057133682165084135,0.9955555555555555,0.005443310539518155,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:06:16,5.0s,efe8c4d492aa4bcfba4f088630229a7a,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,21.54434690031882,500,l2,42,newton-cg,,0.9953488372093023,0.005696487773914378,0.9952736179832954,0.005792841673498965,0.9954248366013072,0.005607218454778337,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:06:11,5.1s,983adbc3e278492099ab1b6164f1c4cd,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,21.54434690031882,200,l2,42,newton-cg,,0.9953488372093023,0.005696487773914378,0.9952736179832954,0.005792841673498965,0.9954248366013072,0.005607218454778337,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:06:06,5.0s,1ff9fafc0d6c4e84872dfa583a556549,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,21.54434690031882,100,l2,42,newton-cg,,0.9953488372093023,0.005696487773914378,0.9952736179832954,0.005792841673498965,0.9954248366013072,0.005607218454778337,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:05:49,16.4s,2ba556a3ee884c0998476754ead59b1f,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,21.54434690031882,500,l2,42,lbfgs,,0.9953488372093023,0.005696487773914378,0.9952736179832954,0.005792841673498965,0.9954248366013072,0.005607218454778337,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:05:42,7.6s,9a94d4e34ee8439f85f371d8570f1011,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,21.54434690031882,200,l2,42,lbfgs,,0.9953488372093023,0.005696487773914378,0.9952736179832954,0.005792841673498965,0.9954248366013072,0.005607218454778337,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:05:38,4.1s,7b08759a8eb243f89e181da3306e9920,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,21.54434690031882,100,l2,42,lbfgs,,0.9930232558139535,0.009302325581395366,0.9931206598303373,0.00900656484068073,0.9935672514619883,0.008482556427821577,0.9931725146198829,0.008847095114212262,,,,,
2025-04-19 08:03:44,1.9min,d823d112145c4ab69c3a170ea59b6628,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,21.54434690031882,500,l2,42,saga,,0.9953488372093023,0.005696487773914378,0.9953428820525595,0.0057133682165084135,0.9955555555555555,0.005443310539518155,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:02:58,45.5s,f12f9b38b71b4fd4b1822498826a1dc2,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,21.54434690031882,200,l2,42,saga,,0.9953488372093023,0.005696487773914378,0.9953428820525595,0.0057133682165084135,0.9955555555555555,0.005443310539518155,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:02:35,22.9s,a39619cc9ab34ed9bebd978c44db4a0e,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,21.54434690031882,100,l2,42,saga,,0.9953488372093023,0.005696487773914378,0.9953428820525595,0.0057133682165084135,0.9955555555555555,0.005443310539518155,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:02:30,5.1s,f819856d2ee7451f8e567db49fbc5ea2,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,21.54434690031882,500,l2,42,liblinear,,0.9953488372093023,0.005696487773914378,0.9953428820525595,0.0057133682165084135,0.9955555555555555,0.005443310539518155,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:02:25,5.0s,8b1031568c2142628a09345c693cf8e3,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,21.54434690031882,200,l2,42,liblinear,,0.9953488372093023,0.005696487773914378,0.9953428820525595,0.0057133682165084135,0.9955555555555555,0.005443310539518155,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:02:20,5.0s,829b8b00deb64cfbbd94fe70618b8762,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,21.54434690031882,100,l2,42,liblinear,,0.9953488372093023,0.005696487773914378,0.9953428820525595,0.0057133682165084135,0.9955555555555555,0.005443310539518155,0.9953947368421051,0.005674699645486241,,,,,
2025-04-19 08:00:54,1.4min,709716369afa46fa94bdfe53d9ac7842,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.046415888336127774,500,l2,42,sag,,0.9814488104784816,0.015796625893669196,0.9812531785586813,0.015774584871216978,0.9825593395252838,0.015347767894558996,0.981609047127623,0.014498025104918131,,,,,
2025-04-19 08:00:20,34.5s,a3ad32a4c24f4551a9d503430b648e77,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.046415888336127774,200,l2,42,sag,,0.9814755412991178,0.01576928118856733,0.9813108053539992,0.015652710557333117,0.9826529067767458,0.015254409453278746,0.9817561059511524,0.01431346191982266,,,,,
2025-04-19 08:00:02,17.4s,b4570d7504a84476a67bd775401822d6,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.046415888336127774,100,l2,42,sag,,0.9838011226944667,0.011837679860569255,0.9836579745246977,0.011703656067194134,0.9847444100447197,0.011580680592391188,0.9838613691090472,0.010939492919265303,,,,,
2025-04-19 07:59:58,4.5s,354fdffe54a643c887cde8cebbfa2ef1,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.046415888336127774,500,l2,42,newton-cg,,0.9814488104784816,0.015796625893669196,0.9812531785586813,0.015774584871216978,0.9825593395252838,0.015347767894558996,0.981609047127623,0.014498025104918131,,,,,
2025-04-19 07:59:53,4.4s,d73077e826684761bd0b4b40c93e59d2,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.046415888336127774,200,l2,42,newton-cg,,0.9814488104784816,0.015796625893669196,0.9812531785586813,0.015774584871216978,0.9825593395252838,0.015347767894558996,0.981609047127623,0.014498025104918131,,,,,
2025-04-19 07:59:49,4.4s,8125ba3a976140718f6820c7d8c041a1,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.046415888336127774,100,l2,42,newton-cg,,0.9814488104784816,0.015796625893669196,0.9812531785586813,0.015774584871216978,0.9825593395252838,0.015347767894558996,0.981609047127623,0.014498025104918131,,,,,
2025-04-19 07:59:39,9.3s,1b3d833fd1c5483c8106bd9b48660983,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.046415888336127774,500,l2,42,lbfgs,,0.9814488104784816,0.015796625893669196,0.9812531785586813,0.015774584871216978,0.9825593395252838,0.015347767894558996,0.981609047127623,0.014498025104918131,,,,,
2025-04-19 07:59:32,7.6s,37741ce34aa444aebf93a0c76bae177f,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.046415888336127774,200,l2,42,lbfgs,,0.9814488104784816,0.015796625893669196,0.9812531785586813,0.015774584871216978,0.9825593395252838,0.015347767894558996,0.981609047127623,0.014498025104918131,,,,,
2025-04-19 07:59:28,4.1s,1ac2ede991b04f758116015d375c4de4,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.046415888336127774,100,l2,42,lbfgs,,0.9814488104784816,0.015796625893669196,0.9812531785586813,0.015774584871216978,0.9825593395252838,0.015347767894558996,0.981609047127623,0.014498025104918131,,,,,
2025-04-19 07:57:33,1.9min,e1bd7bbad77c40f583391da8fcaa6e13,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.046415888336127774,500,l2,42,saga,,0.9791499599037691,0.015434589717457411,0.978941117693989,0.015380269113804771,0.9806646026831786,0.014957017179915669,0.9792561059511524,0.014182937702957575,,,,,
2025-04-19 07:56:48,45.4s,e50c7de2017a4c14a51d4fe5ebe74424,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.046415888336127774,200,l2,42,saga,,0.9838011226944667,0.011837679860569255,0.9836579745246977,0.011703656067194134,0.9847444100447197,0.011580680592391188,0.9838613691090472,0.010939492919265303,,,,,
2025-04-19 07:56:25,22.9s,2e9919887e914e27b8c3c4e0f1edb8fd,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.046415888336127774,100,l2,42,saga,,0.9838011226944667,0.011837679860569255,0.9836579745246977,0.011703656067194134,0.9847444100447197,0.011580680592391188,0.9838613691090472,0.010939492919265303,,,,,
2025-04-19 07:56:21,3.1s,2559a1cdb97c42ba9a49a0e62662c21b,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.046415888336127774,500,l2,42,liblinear,,0.986073242448543,0.011398556021655482,0.98584680444263,0.011388188402389667,0.9866529067767458,0.011154404500295027,0.9863312693498452,0.010138710307167976,,,,,
2025-04-19 07:56:18,3.1s,9ef1d612571f42cbb77215133e172a87,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.046415888336127774,200,l2,42,liblinear,,0.986073242448543,0.011398556021655482,0.98584680444263,0.011388188402389667,0.9866529067767458,0.011154404500295027,0.9863312693498452,0.010138710307167976,,,,,
2025-04-19 07:56:15,3.1s,274c1b38d1c34406a777583e4ba591cd,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.046415888336127774,100,l2,42,liblinear,,0.986073242448543,0.011398556021655482,0.98584680444263,0.011388188402389667,0.9866529067767458,0.011154404500295027,0.9863312693498452,0.010138710307167976,,,,,
2025-04-19 07:56:06,9.4s,d57253a35a4f4c30a351c03a25affdef,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.0001,500,l2,42,sag,,0.5140069500133654,0.02155876728356658,0.3921449635957672,0.02484027872092133,0.5075704355665845,0.09802575244854388,0.49518627450980385,0.01646350804872036,,,,,
2025-04-19 07:55:56,9.4s,e95bc22b048048909c5a8702d04dd46f,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.0001,200,l2,42,sag,,0.5140069500133654,0.02155876728356658,0.3921449635957672,0.02484027872092133,0.5075704355665845,0.09802575244854388,0.49518627450980385,0.01646350804872036,,,,,
2025-04-19 07:55:47,9.4s,73f96c6858e5418f8cb943c39fa1751f,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.0001,100,l2,42,sag,,0.5140069500133654,0.02155876728356658,0.3921449635957672,0.02484027872092133,0.5075704355665845,0.09802575244854388,0.49518627450980385,0.01646350804872036,,,,,
2025-04-19 07:55:45,2.1s,10f993fff47f495288589689d682c572,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.0001,500,l2,42,newton-cg,,0.5163058005880781,0.018499968189085222,0.39546540908451566,0.020690123333168327,0.5084842179369152,0.09793158385757879,0.49753921568627446,0.013320546059676027,,,,,
2025-04-19 07:55:43,2.1s,be60c2a400a94868a771258f1c654953,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.0001,200,l2,42,newton-cg,,0.5163058005880781,0.018499968189085222,0.39546540908451566,0.020690123333168327,0.5084842179369152,0.09793158385757879,0.49753921568627446,0.013320546059676027,,,,,
2025-04-19 07:55:41,2.1s,ccf9454a69984efbb27630f3ae07d642,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.0001,100,l2,42,newton-cg,,0.5163058005880781,0.018499968189085222,0.39546540908451566,0.020690123333168327,0.5084842179369152,0.09793158385757879,0.49753921568627446,0.013320546059676027,,,,,
2025-04-19 07:55:39,1.7s,d1196dfbab0f4a369c802810a4656364,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.0001,500,l2,42,lbfgs,,0.5163058005880781,0.018499968189085222,0.39546540908451566,0.020690123333168327,0.5084842179369152,0.09793158385757879,0.49753921568627446,0.013320546059676027,,,,,
2025-04-19 07:55:37,1.7s,f3d48323fb584739a12e04b9122fb0d8,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.0001,200,l2,42,lbfgs,,0.5163058005880781,0.018499968189085222,0.39546540908451566,0.020690123333168327,0.5084842179369152,0.09793158385757879,0.49753921568627446,0.013320546059676027,,,,,
2025-04-19 07:55:36,1.6s,dc69e28929694e1f8283a663a85ff635,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.0001,100,l2,42,lbfgs,,0.5163058005880781,0.018499968189085222,0.39546540908451566,0.020690123333168327,0.5084842179369152,0.09793158385757879,0.49753921568627446,0.013320546059676027,,,,,
2025-04-19 07:55:05,30.4s,f891792eb0474e5cb4076178b4d0ca33,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.0001,500,l2,42,saga,,0.5140069500133654,0.02155876728356658,0.3921449635957672,0.02484027872092133,0.5075704355665845,0.09802575244854388,0.49518627450980385,0.01646350804872036,,,,,
2025-04-19 07:54:35,30.3s,7b87887bc8b347e5b7e1a1747033f784,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.0001,200,l2,42,saga,,0.5140069500133654,0.02155876728356658,0.3921449635957672,0.02484027872092133,0.5075704355665845,0.09802575244854388,0.49518627450980385,0.01646350804872036,,,,,
2025-04-19 07:54:11,23.5s,c1bf1e66511644b0b2e14601e51c265e,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.0001,100,l2,42,saga,,0.5140069500133654,0.02155876728356658,0.3921449635957672,0.02484027872092133,0.5075704355665845,0.09802575244854388,0.49518627450980385,0.01646350804872036,,,,,
2025-04-19 07:54:10,1.4s,94c298493d63434198167621fd4f55fc,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.0001,500,l2,42,liblinear,,0.2869553595295376,0.01545124675299697,0.17559302868501953,0.02220305306838055,0.2471160814494148,0.00031888850645299486,0.2675816993464052,0.020463257980213354,,,,,
2025-04-19 07:54:09,1.4s,66394e60236f498fa1c58a1c75e37aba,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.0001,200,l2,42,liblinear,,0.2869553595295376,0.01545124675299697,0.17559302868501953,0.02220305306838055,0.2471160814494148,0.00031888850645299486,0.2675816993464052,0.020463257980213354,,,,,
2025-04-19 07:54:07,1.4s,6b6acf1ff6914fc9bbeee661d3a8f086,,LOCAL,C:\Users\ziyif\miniconda3\envs\sklearn\lib\site-packages\ipykernel_launcher.py,ziyif,FINISHED,0.0001,100,l2,42,liblinear,,0.2869553595295376,0.01545124675299697,0.17559302868501953,0.02220305306838055,0.2471160814494148,0.00031888850645299486,0.2675816993464052,0.020463257980213354,,,,,
